file_name,VirtualProtectEx,HttpSendRequestW,NtFreeVirtualMemory,CreateThread,LdrLoadDll,SetEndOfFile,UuidCreate,SetFilePointer,NtProtectVirtualMemory,CryptAcquireContextW,MessageBoxTimeoutW,NtWriteVirtualMemory,CreateDirectoryW,NtCreateKey,WriteProcessMemory,LdrUnloadDll,ReadProcessMemory,NtSetInformationFile,NtTerminateProcess,NtWriteFile,VirtualFreeEx,NtSetContextThread,CoInitializeSecurity,NtResumeThread,InternetCloseHandle,NtClose,NtReadVirtualMemory,LookupPrivilegeValueW,GetDiskFreeSpaceExW,OpenServiceA,NtOpenKey,GetSystemTimeAsFileTime,NtDelayExecution,GetVolumePathNameW,NtQueryValueKey,FindResourceExA,GetFileAttributesW,FindResourceExW,NtGetContextThread,GetCursorPos,NtOpenDirectoryObject,getaddrinfo,NtReadFile,SearchPathW,GetSystemMetrics,GetSystemDirectory,label,source
wannacry_16.exe,36,31,54,142,44,46,29,77,33,217,31,18,81,57,312,91,90,95,71,407,78,71,57,62,51,28,5,14,1,16,26,7,24,25,7,17,23,27,17,29,2,26,5,28,6,30,1,WannaCry
office_11.exe,9,2,7,36,1,3,26,20,9,5,18,17,7,12,1,26,35,23,8,80,7,15,22,21,20,29,35,30,12,45,36,22,7,30,38,14,10,36,22,33,6,19,63,44,25,35,0,Office
wannacry_48.exe,27,19,31,127,10,20,55,99,55,259,67,94,96,72,315,30,36,44,82,329,62,95,57,42,76,47,18,30,10,11,26,6,1,1,2,6,15,6,27,21,10,12,5,8,27,4,1,WannaCry
system_71.exe,3,19,21,28,3,21,6,35,23,4,31,4,36,40,40,35,24,37,19,64,29,7,12,37,7,5,40,41,38,27,10,23,14,33,41,10,41,27,22,32,39,22,27,20,9,41,0,System
system_40.exe,15,26,4,9,25,11,15,17,38,0,36,37,28,27,11,4,30,10,14,12,15,20,5,16,25,24,39,14,18,31,36,16,10,28,9,16,36,19,47,26,20,17,41,19,15,24,0,System
office_15.exe,36,40,14,18,12,27,34,17,24,1,31,27,11,8,33,32,2,25,32,25,15,12,35,0,39,24,33,17,16,34,12,36,38,36,25,49,45,21,36,17,37,47,69,9,20,13,0,Office
system_52.exe,11,2,26,4,32,25,37,8,11,0,28,0,32,22,38,37,39,32,22,53,39,10,4,21,35,26,12,16,47,7,39,8,30,26,23,9,37,11,46,48,47,23,43,34,9,35,0,System
teslacrypt_105.exe,51,78,49,56,60,110,49,32,89,141,50,16,47,107,336,16,42,77,18,96,20,100,23,19,69,21,21,21,2,20,15,10,14,20,16,3,3,13,10,7,29,2,9,22,28,26,1,TeslaCrypt
cerber_33.exe,80,73,51,36,50,33,69,50,200,151,29,12,19,13,67,84,25,90,63,472,56,71,48,45,65,17,3,1,9,18,18,12,14,6,1,4,26,7,21,1,4,28,27,13,29,10,1,Cerber
utility_18.exe,37,23,40,17,14,9,27,13,2,4,18,36,3,37,33,23,21,40,39,59,38,0,22,1,21,23,12,42,10,47,37,44,36,35,9,38,30,27,14,37,44,6,24,50,25,21,0,Utility
game_77.exe,34,11,8,0,38,4,18,13,33,5,6,20,0,30,8,17,1,3,4,18,31,14,35,39,18,13,46,35,13,46,5,46,16,46,13,37,6,25,19,49,47,25,28,13,7,50,0,Game
locky_100.exe,158,50,22,45,18,73,78,242,10,128,96,252,43,88,72,83,45,57,61,81,32,43,97,12,92,78,11,1,5,3,16,3,25,11,2,15,29,13,19,4,11,26,15,1,22,10,1,Locky
wannacry_26.exe,84,88,45,91,62,19,27,70,76,113,32,78,93,29,156,81,70,44,77,259,42,68,63,69,60,71,29,30,5,2,9,1,16,6,2,6,4,27,12,22,14,26,26,1,20,20,1,WannaCry
system_54.exe,4,26,31,21,2,20,13,23,8,0,16,26,11,8,16,19,13,35,16,78,9,15,29,21,39,36,31,46,26,6,50,15,43,29,48,45,39,20,32,27,18,32,14,16,7,36,0,System
teslacrypt_62.exe,51,19,72,36,92,144,26,65,39,294,34,43,69,204,220,58,18,65,48,89,66,77,17,37,94,59,28,22,19,17,19,1,24,13,4,15,3,14,12,7,19,16,23,5,29,20,1,TeslaCrypt
system_51.exe,26,5,33,14,1,2,3,35,14,1,25,19,4,7,7,17,6,21,20,79,9,18,26,13,7,13,25,42,21,40,24,8,8,10,37,11,37,27,28,43,15,22,24,13,8,48,0,System
cerber_114.exe,34,44,30,84,69,85,33,22,191,274,53,47,82,21,12,58,56,13,50,395,30,74,70,57,69,85,27,7,12,13,22,19,24,4,29,25,2,28,23,8,18,16,14,21,14,7,1,Cerber
locky_104.exe,127,30,14,21,86,96,81,132,32,95,12,276,46,84,36,38,65,37,96,80,27,87,88,77,46,68,1,21,23,21,21,3,13,21,25,2,1,17,9,27,26,29,12,17,24,7,1,Locky
wannacry_37.exe,51,10,96,135,46,92,59,53,74,103,38,37,78,48,284,19,52,77,65,588,96,69,90,57,30,85,21,28,2,6,10,7,24,5,14,30,18,19,22,6,1,6,6,14,30,7,1,WannaCry
system_65.exe,38,31,17,34,29,26,27,35,3,4,40,26,5,3,13,28,27,6,37,21,10,2,21,17,24,10,45,32,12,35,49,5,7,17,18,7,10,19,7,15,14,33,65,43,37,39,0,System
cerber_124.exe,40,48,40,17,37,86,13,38,85,155,23,71,62,46,91,14,98,65,15,465,79,59,29,49,55,69,14,3,26,13,20,17,11,12,13,11,12,25,8,19,9,28,24,21,3,11,1,Cerber
teslacrypt_94.exe,11,42,71,73,87,170,70,82,40,235,97,74,92,188,347,52,49,80,37,78,75,86,31,56,67,16,24,25,22,30,26,26,25,7,2,18,21,6,7,16,2,13,9,18,22,23,1,TeslaCrypt
system_67.exe,35,37,26,1,24,23,11,10,21,2,21,22,37,7,26,36,21,13,32,41,6,4,7,22,14,34,19,16,33,19,28,14,39,19,8,32,38,6,5,26,42,11,35,26,6,17,0,System
game_50.exe,17,31,22,13,30,34,18,28,17,5,30,10,29,28,40,28,35,9,38,56,9,32,29,14,3,24,47,13,41,10,49,6,42,7,48,44,18,28,47,24,40,17,37,33,15,45,0,Game
utility_4.exe,13,33,22,34,8,16,9,23,20,2,24,20,0,4,35,25,26,10,31,45,7,19,0,21,38,13,14,28,47,49,47,6,28,10,20,30,49,12,21,15,9,50,60,17,49,48,0,Utility
game_41.exe,5,39,14,9,12,36,19,1,15,2,28,24,35,23,17,18,4,6,33,68,5,31,25,33,25,24,23,32,39,33,27,28,32,10,29,5,17,21,34,29,12,19,32,25,11,8,0,Game
locky_69.exe,87,13,42,92,54,62,87,192,38,102,58,159,34,47,95,75,60,61,98,91,48,73,34,88,16,20,23,2,24,25,19,20,14,20,30,9,19,1,26,23,11,16,28,23,3,22,1,Locky
game_54.exe,21,30,11,33,33,40,40,26,2,1,1,0,40,34,38,9,35,9,40,55,14,5,2,3,14,2,26,23,32,19,30,22,5,21,35,18,21,20,29,43,32,12,72,25,35,39,0,Game
game_64.exe,27,11,23,4,25,0,4,22,34,0,3,17,14,24,6,9,4,26,27,46,40,39,20,15,25,20,29,10,7,5,16,21,18,42,9,22,31,20,11,6,22,26,42,23,30,32,0,Game
office_3.exe,39,19,39,10,4,1,21,35,15,5,10,27,20,21,31,33,24,15,12,39,24,10,28,6,37,33,46,13,22,22,49,29,44,45,34,47,41,31,8,20,32,23,15,28,6,8,0,Office
system_69.exe,0,3,9,25,1,40,14,23,21,1,14,40,7,9,33,0,30,4,38,14,9,23,18,24,22,19,45,15,40,9,47,16,25,44,22,7,46,16,19,31,36,44,64,30,27,29,0,System
game_30.exe,16,13,13,3,5,9,7,40,16,2,5,4,20,17,40,23,37,37,37,47,17,8,29,23,39,35,37,23,33,39,16,31,35,13,34,47,15,37,33,44,24,47,44,9,46,21,0,Game
office_79.exe,23,11,35,11,30,22,6,29,18,1,3,28,7,27,39,39,5,10,19,10,35,15,11,12,3,2,5,40,22,10,27,11,20,18,14,23,23,50,36,16,27,40,71,5,49,16,0,Office
system_68.exe,25,7,26,11,29,4,33,26,37,3,26,0,29,36,20,27,25,13,11,80,11,25,22,18,0,11,45,30,40,45,42,49,45,49,24,7,37,13,6,43,13,5,34,49,46,14,0,System
locky_37.exe,178,48,44,54,72,96,81,334,67,111,11,249,36,94,84,31,84,80,94,57,97,34,93,11,55,71,30,13,6,2,9,16,24,10,9,11,3,12,5,3,18,18,15,1,2,12,1,Locky
system_8.exe,7,17,30,3,17,33,36,27,29,3,4,8,33,16,20,38,22,30,18,48,37,4,11,28,34,33,10,21,35,37,17,41,11,21,14,14,15,9,27,23,23,36,60,38,43,33,0,System
locky_27.exe,88,78,55,97,47,69,48,154,83,197,18,145,24,13,100,18,70,81,53,79,50,16,40,71,25,60,4,2,10,18,7,5,17,30,6,17,1,10,27,20,26,7,16,3,8,23,1,Locky
game_1.exe,22,1,17,34,29,18,34,17,28,4,3,39,28,29,30,21,35,5,10,56,7,37,5,1,25,13,39,16,9,47,9,7,45,47,48,33,27,15,38,34,41,7,23,24,46,38,0,Game
system_93.exe,11,1,39,34,24,27,2,33,12,2,7,30,31,18,13,13,31,35,25,52,9,11,16,7,5,30,28,22,26,15,10,43,22,11,20,31,5,19,19,39,37,11,19,15,14,15,0,System
utility_55.exe,29,1,35,40,19,6,38,24,24,1,17,10,13,9,7,0,17,36,22,75,32,26,9,38,37,19,7,5,43,49,34,37,5,16,49,6,29,36,48,32,26,30,75,10,8,39,0,Utility
wannacry_111.exe,100,54,54,96,66,24,58,61,23,173,42,64,48,17,215,25,83,98,27,447,25,20,47,60,76,26,7,21,6,7,15,25,6,12,17,21,27,13,26,3,9,3,5,23,11,23,1,WannaCry
locky_101.exe,122,90,25,42,35,73,76,312,92,156,56,176,41,17,10,92,87,83,31,14,22,62,19,65,68,61,10,23,20,27,25,28,26,24,10,19,4,17,4,17,14,23,25,10,25,25,1,Locky
browser_88.exe,40,5,17,38,11,22,33,11,39,4,14,12,21,26,14,32,14,2,33,22,23,16,4,19,13,19,7,19,47,33,28,33,11,33,24,46,10,19,49,11,32,7,12,31,29,5,0,Browser
wannacry_103.exe,17,73,68,143,58,10,22,62,90,291,28,74,78,17,191,100,32,40,91,405,11,23,61,59,28,27,23,13,11,4,25,7,5,19,12,15,11,4,9,3,6,29,14,21,21,9,1,WannaCry
teslacrypt_46.exe,45,48,24,21,79,249,58,41,39,227,25,18,43,146,247,71,68,90,41,48,59,85,47,49,12,54,6,26,4,21,17,8,8,6,22,11,5,20,30,7,5,20,4,1,27,13,1,TeslaCrypt
teslacrypt_44.exe,18,90,16,68,72,98,40,18,40,310,64,32,65,171,377,84,28,35,42,84,36,41,52,99,30,85,17,30,25,21,26,8,2,19,8,15,5,22,18,30,30,22,17,13,17,27,1,TeslaCrypt
utility_50.exe,34,10,24,30,7,9,21,33,34,0,40,19,23,32,17,39,29,31,28,48,13,20,15,7,25,28,11,5,19,41,24,44,10,13,41,8,29,43,10,49,18,11,41,6,28,19,0,Utility
office_86.exe,13,31,2,20,0,21,30,31,37,4,30,18,8,36,26,20,24,5,0,71,13,38,26,10,17,0,30,25,35,46,17,5,35,7,30,18,16,37,13,8,42,34,21,10,29,14,0,Office
utility_80.exe,36,29,34,20,7,30,33,32,5,0,26,16,17,36,15,19,12,17,12,24,10,6,34,13,14,19,39,24,11,17,6,16,34,33,19,28,22,7,21,44,44,21,22,23,40,12,0,Utility
browser_72.exe,0,22,6,3,9,14,4,5,27,2,21,2,10,1,25,23,40,19,8,27,27,4,38,29,1,9,5,39,9,37,21,37,39,42,14,19,32,45,27,7,10,21,47,34,40,41,0,Browser
wannacry_119.exe,66,25,77,104,84,51,59,35,77,161,39,98,42,76,172,20,74,21,56,405,22,71,12,13,38,100,2,17,5,6,19,30,29,9,21,14,16,1,4,30,15,13,2,18,29,12,1,WannaCry
wannacry_53.exe,43,75,99,86,91,37,57,19,77,263,58,94,26,56,305,60,65,66,32,306,78,64,49,18,50,48,15,4,8,18,14,22,8,25,25,18,30,22,30,5,9,23,8,1,16,29,1,WannaCry
locky_26.exe,78,86,57,16,51,50,59,305,60,244,31,269,59,67,17,77,65,61,68,79,70,64,29,39,27,88,3,29,28,16,18,10,30,18,21,13,24,7,25,5,1,28,19,13,12,2,1,Locky
teslacrypt_28.exe,31,50,10,42,30,130,23,53,94,116,71,69,23,115,265,53,95,70,74,27,60,44,56,54,67,23,28,29,4,13,8,13,29,6,4,4,28,25,7,8,14,25,17,16,10,16,1,TeslaCrypt
system_45.exe,9,20,25,5,16,36,10,29,16,5,8,16,15,12,36,27,26,20,6,37,15,37,36,35,10,24,25,5,5,37,18,20,50,24,17,44,10,6,15,21,18,45,45,6,47,21,0,System
locky_82.exe,156,88,10,90,96,44,67,240,71,111,17,169,13,90,72,13,91,10,52,18,99,63,39,72,47,90,29,5,27,17,16,24,9,5,3,5,21,25,6,4,18,23,20,28,12,16,1,Locky
browser_58.exe,6,22,15,36,23,9,13,21,23,1,19,27,4,36,12,1,31,22,18,71,7,29,38,38,10,32,36,50,47,16,29,37,32,25,34,41,9,32,17,50,17,29,44,25,12,44,0,Browser
game_43.exe,25,0,12,30,29,34,37,4,30,2,33,27,35,15,27,34,7,29,36,52,22,21,28,22,20,22,14,34,50,23,13,50,43,35,23,48,38,18,16,34,17,41,21,34,35,18,0,Game
utility_62.exe,21,26,4,39,40,8,38,6,7,0,27,9,2,13,9,31,33,35,5,56,20,7,12,37,19,34,16,24,32,15,13,40,13,21,50,16,46,5,10,38,23,33,20,23,31,36,0,Utility
wannacry_8.exe,89,68,47,90,92,38,74,33,50,259,40,97,69,26,363,54,60,61,64,254,36,36,23,97,88,90,15,26,24,29,1,23,24,20,13,14,22,3,9,27,18,14,22,24,14,28,1,WannaCry
game_7.exe,31,18,16,6,12,31,5,31,17,2,11,2,16,2,5,1,39,15,1,15,11,7,22,4,39,21,32,8,22,46,15,21,11,44,35,39,32,40,40,7,28,20,79,39,19,36,0,Game
wannacry_36.exe,96,14,73,150,20,32,18,76,81,275,15,59,61,91,362,15,44,91,22,486,57,37,28,77,69,48,16,28,3,20,19,21,14,20,22,14,4,19,7,28,2,21,14,20,11,15,1,WannaCry
teslacrypt_77.exe,19,22,74,42,97,232,42,10,67,163,62,19,41,105,209,32,55,62,91,79,45,96,68,60,13,99,21,18,14,29,13,29,17,2,24,20,5,27,6,13,25,7,12,3,4,22,1,TeslaCrypt
browser_51.exe,35,38,0,16,38,27,20,10,15,3,34,9,12,34,32,36,34,11,2,71,37,35,10,31,35,29,32,45,45,17,37,17,10,19,30,12,40,34,17,22,31,33,11,32,31,41,0,Browser
cerber_3.exe,59,105,50,86,52,95,18,84,200,194,30,48,96,54,51,85,25,17,61,440,46,90,83,86,48,65,12,24,28,24,24,16,16,12,4,12,20,19,12,22,23,11,3,3,26,30,1,Cerber
cerber_53.exe,27,110,32,10,31,91,53,41,198,261,41,52,25,23,32,94,72,86,83,213,62,88,54,97,90,41,10,9,16,5,30,24,26,10,2,19,26,27,22,3,18,9,7,17,15,29,1,Cerber
utility_46.exe,5,4,36,6,29,14,39,36,5,0,17,16,17,22,34,27,2,3,9,68,18,2,23,0,13,34,12,43,23,25,20,24,8,13,42,11,21,12,29,8,48,18,25,26,14,47,0,Utility
office_71.exe,0,7,13,27,38,35,8,15,7,0,12,19,28,9,19,25,1,19,34,72,5,15,17,13,25,21,15,36,12,50,45,35,27,14,20,38,8,19,26,37,34,41,37,12,20,27,0,Office
browser_23.exe,7,1,3,18,38,28,11,2,39,2,11,14,0,7,21,38,2,0,15,40,20,19,19,25,18,13,42,14,45,32,24,35,35,29,35,50,10,42,43,16,50,26,49,40,27,43,0,Browser
utility_32.exe,26,2,12,37,39,39,15,26,25,5,7,30,1,36,15,30,13,22,15,66,33,10,6,21,19,39,10,43,14,27,19,27,49,42,6,9,48,19,17,23,29,45,54,39,15,11,0,Utility
game_91.exe,8,33,35,16,15,40,4,29,15,5,22,35,6,0,7,5,38,38,21,28,15,19,12,33,21,19,6,40,25,20,28,45,34,37,24,11,14,33,44,15,39,43,35,43,19,48,0,Game
cerber_12.exe,64,40,86,70,28,77,89,33,87,210,59,39,22,31,87,92,53,62,21,327,24,86,76,63,56,40,19,9,28,19,23,13,29,23,7,15,3,2,21,1,2,11,18,11,22,24,1,Cerber
browser_10.exe,18,5,18,13,20,11,1,15,18,2,12,0,29,23,36,16,7,11,19,57,35,28,14,10,7,4,41,6,39,34,16,9,32,22,34,25,46,29,32,24,18,26,57,35,36,43,0,Browser
cerber_47.exe,10,64,88,57,63,76,82,12,184,195,71,29,50,23,19,20,33,24,30,479,98,13,19,70,33,93,21,6,4,12,25,9,18,1,23,13,30,10,4,30,24,23,5,14,20,7,1,Cerber
teslacrypt_39.exe,49,35,84,45,75,225,73,24,84,242,82,48,31,131,208,75,30,68,54,43,54,51,93,80,68,85,30,1,13,5,17,5,8,5,15,25,16,26,9,11,14,22,27,29,19,4,1,TeslaCrypt
locky_25.exe,128,61,47,45,96,54,75,126,64,101,17,176,23,49,34,51,22,26,13,56,31,39,31,31,24,82,3,15,3,8,18,4,20,14,2,8,29,19,10,11,14,28,6,5,3,25,1,Locky
utility_88.exe,14,2,13,33,17,4,36,7,27,5,28,19,31,33,32,13,11,25,15,22,10,7,35,32,23,22,33,33,16,49,6,41,29,39,29,34,21,41,19,7,25,38,45,28,18,25,0,Utility
browser_40.exe,12,1,2,1,24,38,5,38,4,4,0,28,39,37,22,15,20,28,8,54,16,3,24,18,30,40,18,36,41,17,12,25,34,42,39,24,38,21,20,37,13,47,80,17,46,36,0,Browser
game_89.exe,13,6,37,31,21,8,36,4,10,5,2,13,9,1,16,17,20,20,6,10,20,31,28,7,11,39,7,38,23,49,10,21,15,10,37,30,12,33,36,26,7,32,76,13,47,36,0,Game
office_50.exe,25,9,28,15,36,16,20,12,8,4,21,19,10,37,17,32,4,27,35,54,13,36,32,36,9,3,23,11,12,44,34,47,8,18,13,29,30,41,9,31,14,23,10,41,19,41,0,Office
game_86.exe,39,2,23,23,18,4,33,29,12,4,36,29,15,5,1,14,19,30,27,42,29,17,13,34,2,15,15,36,35,28,15,28,9,49,49,39,25,35,17,25,23,36,66,43,50,34,0,Game
teslacrypt_113.exe,79,81,84,76,80,135,74,49,25,186,44,28,75,171,291,99,14,83,90,23,74,91,96,22,75,38,30,11,27,5,21,12,28,30,12,14,28,14,11,20,7,22,1,28,9,20,1,TeslaCrypt
locky_22.exe,75,29,89,10,93,100,59,125,53,96,81,123,76,75,44,89,51,47,93,40,17,44,51,30,51,99,15,19,19,5,18,6,7,15,9,21,28,24,17,1,17,19,1,20,14,11,1,Locky
locky_21.exe,109,30,56,26,55,12,82,252,84,124,58,123,33,58,45,89,82,59,87,27,21,35,79,80,47,100,26,17,26,4,9,28,24,4,6,19,13,28,8,21,21,7,4,20,6,2,1,Locky
utility_20.exe,17,11,11,11,24,4,16,1,2,5,23,18,4,36,22,37,28,12,21,61,19,26,34,39,26,21,27,22,46,23,13,27,6,20,32,31,6,41,15,40,32,41,61,14,46,33,0,Utility
system_31.exe,36,1,39,30,17,12,0,6,16,0,36,13,38,2,38,33,31,29,9,54,4,17,37,6,7,32,41,25,19,8,16,36,12,17,27,22,23,47,30,15,14,50,33,24,47,24,0,System
utility_39.exe,23,10,24,2,23,7,11,26,17,4,38,33,25,6,3,31,7,28,31,17,16,4,10,30,35,4,14,8,6,6,9,45,44,32,29,50,40,24,33,48,6,24,80,9,26,20,0,Utility
browser_59.exe,4,39,37,39,16,4,11,0,37,3,9,33,33,11,7,27,30,37,0,52,39,36,16,23,12,2,6,10,39,15,5,41,24,12,33,8,30,27,40,26,39,28,34,19,37,8,0,Browser
cerber_98.exe,66,111,67,96,56,43,52,39,180,159,48,44,70,15,82,35,66,79,41,331,70,50,83,80,15,45,2,17,13,1,17,11,13,14,22,26,29,15,5,25,7,12,16,5,15,5,1,Cerber
teslacrypt_88.exe,100,14,73,71,26,216,99,87,32,132,11,75,65,191,146,76,30,100,57,25,95,29,65,17,94,86,16,16,29,22,9,30,5,18,17,12,21,28,1,14,11,15,6,18,8,14,1,TeslaCrypt
cerber_75.exe,72,56,45,19,49,59,94,97,169,172,76,63,66,72,44,46,87,87,10,338,49,93,36,40,91,20,19,1,12,30,26,29,1,17,19,3,25,5,24,1,7,24,28,9,27,25,1,Cerber
locky_61.exe,126,36,90,79,43,35,50,289,28,247,82,164,14,60,85,94,77,77,39,94,79,86,52,37,93,52,21,15,19,22,7,8,15,5,19,21,3,26,30,28,10,10,13,12,24,4,1,Locky
wannacry_123.exe,40,54,57,107,20,13,91,17,43,294,63,36,82,92,319,41,73,35,60,541,67,33,82,68,60,20,18,12,17,18,21,1,18,2,8,12,5,18,16,3,7,7,5,23,4,14,1,WannaCry
game_53.exe,15,15,12,7,28,18,27,1,2,1,35,30,27,26,18,25,26,13,18,70,10,26,19,27,19,15,23,37,48,9,26,35,26,28,29,35,7,9,26,29,38,8,13,5,23,48,0,Game
browser_8.exe,16,22,17,21,10,22,26,14,16,1,12,27,9,2,38,6,19,27,14,22,2,20,34,29,10,26,37,19,19,11,37,34,15,37,21,22,38,11,15,23,35,14,26,13,29,39,0,Browser
locky_18.exe,160,53,100,38,85,26,10,333,53,136,99,128,92,40,19,43,50,77,70,17,81,10,38,85,83,28,12,3,27,29,3,5,2,16,3,21,19,14,27,2,10,27,24,10,20,20,1,Locky
system_58.exe,28,23,39,12,9,33,30,1,24,5,23,33,1,8,9,36,14,35,31,46,37,11,13,31,39,18,42,27,31,32,5,44,48,20,42,41,45,25,39,25,39,11,45,17,8,34,0,System
locky_72.exe,166,32,73,84,38,76,14,210,32,93,69,158,35,74,39,42,66,61,11,48,19,75,94,77,31,85,29,4,21,8,23,14,28,23,3,24,23,28,28,25,13,8,18,8,10,1,1,Locky
browser_9.exe,39,7,22,10,37,32,36,28,20,0,26,37,15,24,21,32,17,8,39,37,17,26,36,11,9,31,20,43,29,25,45,9,15,34,42,36,12,27,43,50,16,26,25,49,9,10,0,Browser
cerber_29.exe,88,58,92,41,27,61,60,71,126,169,39,33,87,44,100,61,86,57,69,416,37,12,57,96,89,82,28,17,8,2,26,18,25,4,16,23,30,20,25,2,11,13,10,9,28,6,1,Cerber
cerber_43.exe,18,48,14,84,41,18,71,83,165,209,57,82,27,24,14,99,61,23,72,209,93,15,49,52,45,84,14,7,20,17,6,24,24,23,10,9,27,26,22,10,11,17,6,30,1,23,1,Cerber
teslacrypt_25.exe,13,23,43,64,57,195,94,96,11,167,24,17,87,153,140,71,73,67,58,94,57,36,47,60,34,25,20,29,11,15,20,12,20,13,15,24,1,22,18,9,24,19,7,24,23,29,1,TeslaCrypt
wannacry_122.exe,54,54,46,60,46,41,88,80,100,141,57,51,19,82,359,49,98,88,96,434,35,68,80,95,16,68,22,14,18,28,17,1,29,7,19,12,3,17,2,12,25,5,2,5,27,17,1,WannaCry
locky_58.exe,66,62,22,42,73,74,38,221,45,130,41,214,90,86,44,98,76,64,58,43,80,53,42,17,45,18,12,1,15,12,30,17,20,2,26,29,22,9,11,23,7,11,3,11,22,19,1,Locky
locky_77.exe,63,33,89,97,73,24,70,117,41,120,11,180,25,85,19,38,11,65,68,62,81,48,18,28,86,61,27,22,20,28,9,24,30,15,29,30,5,20,13,11,22,13,16,17,22,14,1,Locky
teslacrypt_63.exe,10,17,23,26,15,228,30,87,87,310,46,56,31,85,349,13,38,83,42,32,30,89,30,39,88,65,7,2,18,10,23,12,25,29,5,7,22,5,7,3,17,8,24,19,1,18,1,TeslaCrypt
locky_121.exe,72,75,42,71,67,31,12,127,62,184,77,176,38,32,62,45,42,76,41,49,34,23,77,38,45,29,30,28,20,3,14,28,22,23,7,30,26,22,24,27,6,17,3,29,19,24,1,Locky
teslacrypt_40.exe,32,93,24,60,83,103,89,38,53,226,82,37,36,213,153,69,16,66,13,82,59,13,54,16,29,80,24,22,1,9,24,28,6,20,22,27,12,29,1,26,14,24,16,25,18,5,1,TeslaCrypt
system_32.exe,7,28,3,2,0,19,31,23,0,3,22,22,37,0,8,38,19,34,33,37,34,19,23,11,1,13,39,41,38,17,9,33,43,26,35,25,16,9,42,15,50,45,29,12,12,29,0,System
utility_65.exe,28,18,4,11,17,39,32,3,19,0,9,0,26,28,20,8,0,36,21,65,25,3,40,40,37,10,40,15,44,21,14,37,26,30,34,15,43,28,30,33,18,15,34,18,10,27,0,Utility
system_6.exe,38,32,22,0,40,10,25,4,15,2,8,31,18,40,20,21,22,16,2,36,15,25,13,24,32,27,12,32,35,25,39,22,18,26,50,8,18,9,18,24,10,44,14,15,13,31,0,System
game_35.exe,8,33,1,37,27,39,29,34,6,0,33,18,26,24,1,40,26,7,28,49,24,11,12,29,9,3,41,48,10,14,17,28,24,38,30,45,50,44,20,36,10,39,12,48,11,19,0,Game
game_87.exe,16,13,15,36,23,8,21,34,7,4,9,16,16,20,35,21,2,30,7,73,7,30,39,40,5,12,24,31,48,32,39,26,46,50,12,26,43,38,12,19,44,34,39,28,20,46,0,Game
locky_4.exe,101,96,23,14,56,61,60,283,97,180,58,171,53,20,50,50,35,62,15,51,22,53,62,18,61,53,23,24,15,5,2,21,24,30,16,1,23,29,3,7,1,29,12,22,28,16,1,Locky
browser_37.exe,32,33,5,10,35,23,8,12,6,5,12,12,37,40,26,36,10,37,10,79,22,4,30,4,26,13,32,12,46,35,27,5,43,46,16,37,25,48,8,45,40,46,45,29,18,13,0,Browser
teslacrypt_27.exe,61,45,20,50,38,184,88,16,13,226,88,13,32,130,268,19,60,91,30,22,28,78,83,48,69,29,19,10,5,5,19,21,13,1,26,3,8,11,29,2,22,28,2,25,16,19,1,TeslaCrypt
utility_84.exe,23,35,13,20,18,29,16,3,34,1,22,3,31,18,20,6,5,2,36,39,19,5,11,20,22,3,10,14,42,16,43,17,46,7,14,7,9,18,28,16,47,21,72,11,25,37,0,Utility
utility_70.exe,32,29,38,35,6,18,36,23,3,4,9,39,4,23,16,39,35,3,20,46,33,12,32,2,5,18,29,35,40,25,39,12,21,8,5,42,17,21,32,9,17,39,51,19,17,49,0,Utility
utility_35.exe,17,24,23,7,20,37,10,24,40,4,40,4,23,27,6,13,39,37,38,12,18,11,8,14,27,11,39,38,50,41,27,11,50,39,41,34,29,43,44,39,44,29,28,44,46,31,0,Utility
system_13.exe,32,1,7,34,15,13,7,21,21,4,28,37,7,39,36,13,1,16,13,72,1,5,26,17,21,17,18,34,50,34,19,23,14,42,50,18,29,25,47,30,50,22,77,23,29,13,0,System
locky_94.exe,117,41,14,46,43,10,14,249,76,218,46,241,78,40,92,51,53,86,68,67,84,48,60,71,18,32,4,19,2,4,21,26,30,25,17,29,12,14,9,24,17,15,29,13,14,20,1,Locky
browser_41.exe,5,11,36,27,28,28,14,26,25,2,25,14,7,6,29,2,40,6,10,67,35,35,13,25,6,11,31,47,20,12,36,40,19,12,20,21,39,19,9,29,5,31,59,42,45,34,0,Browser
system_15.exe,14,38,25,7,8,14,19,26,30,1,24,13,30,23,12,37,16,40,4,66,25,36,40,4,39,39,38,25,25,34,40,34,21,9,11,34,6,27,12,27,41,32,15,10,14,13,0,System
utility_52.exe,12,21,23,10,30,39,16,19,35,3,16,8,4,11,38,26,30,26,22,70,40,1,28,30,28,15,29,34,46,22,23,20,37,40,28,32,43,46,21,15,15,22,31,21,7,49,0,Utility
game_6.exe,7,2,26,16,21,32,35,32,8,4,33,16,28,28,5,25,0,1,24,54,18,0,15,9,21,34,26,15,35,8,19,50,20,5,50,21,38,31,11,10,43,28,51,28,33,28,0,Game
system_19.exe,40,0,10,0,18,21,8,12,19,3,23,28,19,11,32,5,7,3,1,64,28,37,30,8,28,8,34,31,39,45,14,35,49,50,31,31,17,37,19,33,21,33,31,35,46,10,0,System
